gRNA,Gene,Plasmid,Rep1,Rep2,Rep3
RBM3_CCDS14301.1_ex1_X:48434013-48434036:-_5-3,RBM3,421,415,496,993
RBM3_CCDS14301.1_ex2_X:48434689-48434712:+_5-4,RBM3,555,941,796,678
RBM3_CCDS14301.1_ex2_X:48434767-48434790:+_5-5,RBM3,526,687,487,454
RBM38_CCDS46617.1_ex0_20:55966728-55966751:-_5-1,RBM38,305,538,639,400
RBM38_CCDS46617.1_ex0_20:55966767-55966790:+_5-2,RBM38,877,938,990,832
RBM38_CCDS46617.1_ex0_20:55966781-55966804:+_5-3,RBM38,341,438,276,374
RBM38_CCDS46617.1_ex0_20:55966843-55966866:-_5-4,RBM38,720,1422,1153,946
RBM38_CCDS46617.1_ex0_20:55966858-55966881:-_5-5,RBM38,572,746,563,370
RBM4_CCDS41676.1_ex0_11:66407333-66407356:-_8-1,RBM4,673,223,207,337
RBM4_CCDS41676.1_ex0_11:66407361-66407384:+_8-2,RBM4,692,291,255,462
RBM4_CCDS41676.1_ex0_11:66407387-66407410:-_8-3,RBM4,613,380,330,126
RBM4_CCDS41676.1_ex0_11:66407406-66407429:+_8-4,RBM4,156,144,172,176
RBM4_CCDS41676.1_ex0_11:66407444-66407467:-_8-5,RBM4,745,943,562,745
RBM4_CCDS41676.1_ex1_11:66410951-66410974:-_8-6,RBM4,331,490,423,189
RBM4_CCDS41676.1_ex1_11:66410990-66411013:+_8-7,RBM4,256,126,103,82
RBM4_CCDS41676.1_ex1_11:66411035-66411058:+_8-8,RBM4,745,603,442,361
RBM47_CCDS3460.1_ex2_4:40440198-40440221:-_5-1,RBM47,323,453,179,395
RBM47_CCDS3460.1_ex2_4:40440260-40440283:-_5-2,RBM47,767,558,160,445
RBM47_CCDS3460.1_ex2_4:40440348-40440371:-_5-3,RBM47,702,243,137,193
RBM47_CCDS3460.1_ex2_4:40440597-40440620:-_5-4,RBM47,435,75,126,415
RBM47_CCDS3460.1_ex2_4:40440657-40440680:-_5-5,RBM47,992,430,282,510
RBM5_CCDS2810.1_ex1_3:50129578-50129601:+_5-1,RBM5,352,324,188,274
RBM5_CCDS2810.1_ex2_3:50131170-50131193:+_5-2,RBM5,302,339,425,435
RBM5_CCDS2810.1_ex4_3:50137954-50137977:+_5-3,RBM5,653,636,655,857
RBM5_CCDS2810.1_ex8_3:50143043-50143066:-_5-4,RBM5,338,291,573,527
RBM5_CCDS2810.1_ex10_3:50144923-50144946:-_5-5,RBM5,581,1121,1077,893
RBM7_CCDS66233.1_ex1_11:114272415-114272438:+_5-1,RBM7,124,5,121,28
RBM7_CCDS66233.1_ex1_11:114272512-114272535:-_5-2,RBM7,1,0,0,0
RBM7_CCDS66233.1_ex1_11:114272560-114272583:+_5-3,RBM7,39,2,70,1
RBM7_CCDS66233.1_ex2_11:114273621-114273644:-_5-4,RBM7,170,209,95,125
RBM7_CCDS66233.1_ex3_11:114276499-114276522:+_5-5,RBM7,185,104,188,236
RBMS1_CCDS2213.1_ex8_2:161159943-161159966:-_5-1,RBMS1,508,859,727,1076
RBMS1_CCDS2213.1_ex8_2:161159956-161159979:+_5-2,RBMS1,21,0,0,2
RBMS1_CCDS2213.1_ex9_2:161169665-161169688:-_5-3,RBMS1,239,174,143,221
RBMS1_CCDS2213.1_ex10_2:161174712-161174735:-_5-4,RBMS1,106,89,37,14
RBMS1_CCDS2213.1_ex11_2:161223724-161223747:+_5-5,RBMS1,592,482,481,620
RBMX_CCDS14661.1_ex3_X:135957628-135957651:-_6-1,RBMX,26,0,0,9
RBMX_CCDS14661.1_ex3_X:135957728-135957751:-_6-2,RBMX,363,246,79,108
RBMX_CCDS14661.1_ex4_X:135958672-135958695:+_6-3,RBMX,475,240,23,110
RBMX_CCDS14661.1_ex5_X:135960086-135960109:-_6-4,RBMX,339,70,59,60
RBMX_CCDS14661.1_ex6_X:135961195-135961218:+_6-5,RBMX,667,0,3,4
RBMX_CCDS14661.1_ex7_X:135961476-135961499:-_6-6,RBMX,34,0,0,0
RBMXL1_CCDS716.1_ex0_1:89448715-89448738:-_4-1,RBMXL1,273,199,129,97
RBMXL1_CCDS716.1_ex0_1:89448890-89448913:+_4-2,RBMXL1,30,14,118,18
RBMXL1_CCDS716.1_ex0_1:89449111-89449134:-_4-3,RBMXL1,309,324,302,320
RBMXL3_CCDS55478.1_ex0_X:114424393-114424416:-_5-1,RBMXL3,275,534,288,335
RBMXL3_CCDS55478.1_ex0_X:114424550-114424573:-_5-2,RBMXL3,754,1101,1209,1048
RBMXL3_CCDS55478.1_ex0_X:114424817-114424840:+_5-3,RBMXL3,708,1615,1463,1004
RBMXL3_CCDS55478.1_ex0_X:114425278-114425301:+_5-4,RBMXL3,428,1071,796,898
RBMXL3_CCDS55478.1_ex0_X:114425341-114425364:-_5-5,RBMXL3,309,508,316,417
RBP3_CCDS7218.1_ex3_10:48389064-48389087:-_5-1,RBP3,534,576,436,596
RBP3_CCDS7218.1_ex3_10:48389269-48389292:-_5-2,RBP3,625,605,775,615
RBP3_CCDS7218.1_ex3_10:48389332-48389355:+_5-3,RBP3,426,334,392,405
RBP3_CCDS7218.1_ex3_10:48389532-48389555:+_5-4,RBP3,370,204,351,331
RBP3_CCDS7218.1_ex3_10:48390100-48390123:+_5-5,RBP3,1166,1989,1718,1878
RBP4_CCDS31249.1_ex1_10:95353762-95353785:+_5-1,RBP4,513,526,652,571
RBP4_CCDS31249.1_ex2_10:95360177-95360200:-_5-2,RBP4,14,0,0,2
RBP4_CCDS31249.1_ex3_10:95360418-95360441:+_5-3,RBP4,272,495,574,352
RBP4_CCDS31249.1_ex3_10:95360458-95360481:+_5-4,RBP4,703,771,635,793
RBP4_CCDS31249.1_ex4_10:95360669-95360692:-_5-5,RBP4,768,666,663,588
RBP7_CCDS109.1_ex1_1:10067639-10067662:-_5-1,RBP7,130,115,36,35
RBP7_CCDS109.1_ex1_1:10067673-10067696:+_5-2,RBP7,273,454,299,201
RBP7_CCDS109.1_ex1_1:10067708-10067731:+_5-3,RBP7,1211,2175,2686,1596
RBP7_CCDS109.1_ex1_1:10067784-10067807:-_5-4,RBP7,775,906,829,1153
RBP7_CCDS109.1_ex2_1:10068234-10068257:+_5-5,RBP7,244,198,120,82
RBX1_CCDS14009.1_ex1_22:41349556-41349579:+_5-1,RBX1,600,8,6,39
RBX1_CCDS14009.1_ex1_22:41349580-41349603:-_5-2,RBX1,83,0,0,0
RBX1_CCDS14009.1_ex1_22:41349620-41349643:-_5-3,RBX1,34,0,0,0
RBX1_CCDS14009.1_ex2_22:41360051-41360074:+_5-4,RBX1,93,58,26,4
RBX1_CCDS14009.1_ex2_22:41360077-41360100:-_5-5,RBX1,166,95,52,58
RC3H1_CCDS30940.1_ex10_1:173934060-173934083:-_5-1,RC3H1,658,950,927,934
RC3H1_CCDS30940.1_ex10_1:173934232-173934255:-_5-2,RC3H1,230,159,52,180
RC3H1_CCDS30940.1_ex13_1:173947693-173947716:-_5-3,RC3H1,381,534,499,459
RC3H1_CCDS30940.1_ex14_1:173950006-173950029:-_5-4,RC3H1,740,2249,1745,1409
RC3H1_CCDS30940.1_ex15_1:173952031-173952054:-_5-5,RC3H1,786,1677,1432,1305
RC3H2_CCDS43874.1_ex11_9:125627669-125627692:-_5-1,RC3H2,240,387,367,415
RC3H2_CCDS43874.1_ex12_9:125639804-125639827:-_5-2,RC3H2,211,147,203,114
RC3H2_CCDS43874.1_ex14_9:125642339-125642362:-_5-3,RC3H2,293,429,303,397
RC3H2_CCDS43874.1_ex17_9:125652699-125652722:+_5-4,RC3H2,382,1040,459,828
RC3H2_CCDS43874.1_ex17_9:125652777-125652800:-_5-5,RC3H2,394,799,521,587
RCAN3_CCDS254.1_ex0_1:24840960-24840983:+_10-1,RCAN3,150,267,251,181
RCAN3_CCDS254.1_ex0_1:24840997-24841020:-_10-2,RCAN3,169,229,378,338
RCAN3_CCDS254.1_ex0_1:24841035-24841058:+_10-3,RCAN3,198,168,281,171
RCAN3_CCDS254.1_ex1_1:24857729-24857752:-_10-4,RCAN3,192,392,232,388
RCAN3_CCDS254.1_ex1_1:24857742-24857765:-_10-5,RCAN3,119,359,89,125
RCAN3_CCDS254.1_ex1_1:24857859-24857882:+_10-6,RCAN3,148,44,142,63
RCAN3_CCDS254.1_ex2_1:24859582-24859605:-_10-7,RCAN3,1074,1056,805,1378
RCAN3_CCDS254.1_ex2_1:24859618-24859641:-_10-8,RCAN3,531,508,767,603
RCAN3_CCDS254.1_ex3_1:24861584-24861607:+_10-9,RCAN3,290,68,86,169
RCAN3_CCDS254.1_ex3_1:24861607-24861630:+_10-10,RCAN3,417,867,710,646
RCBTB1_CCDS9418.1_ex5_13:50125561-50125584:-_5-1,RCBTB1,220,246,182,275
RCBTB1_CCDS9418.1_ex6_13:50126409-50126432:-_5-2,RCBTB1,369,255,718,305
RCBTB1_CCDS9418.1_ex7_13:50129726-50129749:+_5-3,RCBTB1,152,176,169,47
RCBTB1_CCDS9418.1_ex7_13:50129757-50129780:+_5-4,RCBTB1,419,694,818,760
RCBTB1_CCDS9418.1_ex9_13:50140779-50140802:-_5-5,RCBTB1,478,805,1042,681
RCC2_CCDS181.1_ex8_1:17749192-17749215:+_5-1,RCC2,360,1021,433,573
RCC2_CCDS181.1_ex8_1:17749262-17749285:-_5-2,RCC2,507,302,391,337
RCC2_CCDS181.1_ex9_1:17752093-17752116:+_5-3,RCC2,562,645,530,866
RCC2_CCDS181.1_ex10_1:17755623-17755646:+_5-4,RCC2,395,374,299,425
RCC2_CCDS181.1_ex11_1:17764733-17764756:-_5-5,RCC2,482,755,803,814
RCE1_CCDS8151.1_ex1_11:66611237-66611260:-_5-1,RCE1,783,744,850,758
RCE1_CCDS8151.1_ex3_11:66611788-66611811:+_5-2,RCE1,664,843,478,1004
RCE1_CCDS8151.1_ex4_11:66612429-66612452:-_5-3,RCE1,344,308,451,349
RCE1_CCDS8151.1_ex4_11:66612488-66612511:-_5-4,RCE1,93,170,47,164
RCE1_CCDS8151.1_ex5_11:66612665-66612688:+_5-5,RCE1,794,524,318,451
RCL1_CCDS6456.1_ex5_9:4841307-4841330:-_5-1,RCL1,2,0,0,0
RCL1_CCDS6456.1_ex5_9:4841331-4841354:+_5-2,RCL1,178,10,9,10
RCL1_CCDS6456.1_ex6_9:4844527-4844550:+_5-3,RCL1,503,16,1,2
RCL1_CCDS6456.1_ex6_9:4844546-4844569:+_5-4,RCL1,414,57,207,152
RCL1_CCDS6456.1_ex6_9:4844584-4844607:+_5-5,RCL1,410,51,53,35
RCN3_CCDS12771.1_ex0_19:50031860-50031883:-_5-1,RCN3,782,769,514,778
RCN3_CCDS12771.1_ex1_19:50037437-50037460:+_5-2,RCN3,601,353,504,523
RCN3_CCDS12771.1_ex1_19:50037545-50037568:+_5-3,RCN3,726,620,505,422
RCN3_CCDS12771.1_ex1_19:50037577-50037600:+_5-4,RCN3,520,440,592,320
RCN3_CCDS12771.1_ex1_19:50037630-50037653:+_5-5,RCN3,1040,1336,1650,757
RCOR2_CCDS8052.1_ex4_11:63681540-63681563:+_5-1,RCOR2,305,330,50,49
RCOR2_CCDS8052.1_ex6_11:63681934-63681957:+_5-2,RCOR2,943,889,972,1278
RCOR2_CCDS8052.1_ex8_11:63682405-63682428:-_5-3,RCOR2,356,173,316,367
RCOR2_CCDS8052.1_ex9_11:63682703-63682726:+_5-4,RCOR2,899,887,625,625
RCOR2_CCDS8052.1_ex10_11:63683032-63683055:+_5-5,RCOR2,543,642,314,260
RCSD1_CCDS1263.1_ex2_1:167654672-167654695:-_5-1,RCSD1,699,1108,709,863
RCSD1_CCDS1263.1_ex4_1:167663451-167663474:+_5-2,RCSD1,781,1441,1132,1054
RCSD1_CCDS1263.1_ex4_1:167663491-167663514:+_5-3,RCSD1,611,653,601,644
RCSD1_CCDS1263.1_ex5_1:167666324-167666347:+_5-4,RCSD1,496,523,360,479
RCSD1_CCDS1263.1_ex5_1:167666368-167666391:-_5-5,RCSD1,566,1157,805,700
RCVRN_CCDS11151.1_ex2_17:9808154-9808177:+_5-1,RCVRN,419,245,274,285
RCVRN_CCDS11151.1_ex2_17:9808197-9808220:+_5-2,RCVRN,773,1109,692,1029
RCVRN_CCDS11151.1_ex2_17:9808261-9808284:-_5-3,RCVRN,566,752,348,408
RCVRN_CCDS11151.1_ex2_17:9808284-9808307:+_5-4,RCVRN,809,885,548,492
RCVRN_CCDS11151.1_ex2_17:9808374-9808397:+_5-5,RCVRN,389,242,367,499
RD3L_CCDS58338.1_ex0_14:104407400-104407423:-_5-1,RD3L,179,141,216,155
RD3L_CCDS58338.1_ex1_14:104407739-104407762:+_5-2,RD3L,573,606,672,682
RD3L_CCDS58338.1_ex1_14:104407787-104407810:+_5-3,RD3L,490,319,427,203
RD3L_CCDS58338.1_ex1_14:104407843-104407866:-_5-4,RD3L,39,86,103,217
RD3L_CCDS58338.1_ex1_14:104407924-104407947:-_5-5,RD3L,37,144,68,132
RDH10_CCDS6213.1_ex0_8:74207675-74207698:+_5-1,RDH10,921,259,263,334
RDH10_CCDS6213.1_ex1_8:74209476-74209499:+_5-2,RDH10,579,318,699,642
RDH10_CCDS6213.1_ex1_8:74209519-74209542:+_5-3,RDH10,473,650,537,584
RDH10_CCDS6213.1_ex1_8:74209543-74209566:+_5-4,RDH10,476,572,641,1018
RDH10_CCDS6213.1_ex1_8:74209632-74209655:-_5-5,RDH10,229,579,366,226
RDH12_CCDS9787.1_ex1_14:68191247-68191270:+_5-1,RDH12,565,671,373,277
RDH12_CCDS9787.1_ex2_14:68191818-68191841:-_5-2,RDH12,255,349,341,561
RDH12_CCDS9787.1_ex2_14:68191885-68191908:+_5-3,RDH12,475,930,516,689
RDH12_CCDS9787.1_ex3_14:68192780-68192803:-_5-4,RDH12,141,234,182,338
RDH12_CCDS9787.1_ex3_14:68192852-68192875:-_5-5,RDH12,539,883,369,622
RDH14_CCDS1693.1_ex0_2:18736749-18736772:+_5-1,RDH14,755,448,811,704
RDH14_CCDS1693.1_ex0_2:18736909-18736932:-_5-2,RDH14,521,644,903,674
RDH14_CCDS1693.1_ex0_2:18737036-18737059:-_5-3,RDH14,240,146,213,155
RDH14_CCDS1693.1_ex0_2:18737058-18737081:-_5-4,RDH14,180,352,87,178
RDH14_CCDS1693.1_ex1_2:18741630-18741653:-_5-5,RDH14,611,610,478,567
RDH8_CCDS12223.2_ex1_19:10127727-10127750:+_5-1,RDH8,707,991,694,849
RDH8_CCDS12223.2_ex2_19:10129396-10129419:+_5-2,RDH8,109,20,34,81
RDH8_CCDS12223.2_ex2_19:10129460-10129483:-_5-3,RDH8,220,205,265,145
RDH8_CCDS12223.2_ex2_19:10129481-10129504:-_5-4,RDH8,227,203,360,199
RDH8_CCDS12223.2_ex3_19:10131424-10131447:-_5-5,RDH8,341,406,334,254
RDM1_CCDS11301.1_ex4_17:34252616-34252639:-_5-1,RDM1,329,227,49,202
RDM1_CCDS11301.1_ex5_17:34257065-34257088:+_5-2,RDM1,377,277,269,218
RDM1_CCDS11301.1_ex5_17:34257109-34257132:-_5-3,RDM1,336,199,100,142
RDM1_CCDS11301.1_ex5_17:34257142-34257165:-_5-4,RDM1,61,120,72,111
RDM1_CCDS11301.1_ex5_17:34257189-34257212:+_5-5,RDM1,125,79,17,133
RECQL_CCDS31756.1_ex8_12:21630874-21630897:-_5-1,RECQL,114,182,128,127
RECQL_CCDS31756.1_ex11_12:21643173-21643196:-_5-2,RECQL,289,115,484,480
RECQL_CCDS31756.1_ex11_12:21643209-21643232:-_5-3,RECQL,154,267,33,36
RECQL_CCDS31756.1_ex12_12:21644462-21644485:-_5-4,RECQL,986,984,863,831
RECQL_CCDS31756.1_ex12_12:21644497-21644520:-_5-5,RECQL,432,745,503,463
REEP3_CCDS44411.1_ex2_10:65354533-65354556:-_5-1,REEP3,496,567,703,823
REEP3_CCDS44411.1_ex3_10:65357788-65357811:-_5-2,REEP3,15,4,18,23
REEP3_CCDS44411.1_ex4_10:65358944-65358967:+_5-3,REEP3,65,75,74,14
REEP3_CCDS44411.1_ex4_10:65358977-65359000:+_5-4,REEP3,330,382,447,164
REEP3_CCDS44411.1_ex5_10:65369931-65369954:+_5-5,REEP3,92,146,219,133
REG3G_CCDS1962.1_ex1_2:79253867-79253890:+_5-1,REG3G,240,206,251,186
REG3G_CCDS1962.1_ex1_2:79253892-79253915:-_5-2,REG3G,333,566,398,466
REG3G_CCDS1962.1_ex1_2:79253910-79253933:-_5-3,REG3G,137,178,188,146
REG3G_CCDS1962.1_ex1_2:79253940-79253963:-_5-4,REG3G,714,1239,621,871
REG3G_CCDS1962.1_ex3_2:79254937-79254960:+_5-5,REG3G,267,250,266,395
RELB_CCDS46110.1_ex3_19:45515266-45515289:+_5-1,RELB,971,1277,975,790
RELB_CCDS46110.1_ex3_19:45515357-45515380:-_5-2,RELB,510,584,733,265
RELB_CCDS46110.1_ex3_19:45515452-45515475:+_5-3,RELB,695,700,418,729
RELB_CCDS46110.1_ex5_19:45528638-45528661:+_5-4,RELB,113,181,75,45
RELB_CCDS46110.1_ex6_19:45528974-45528997:-_5-5,RELB,701,733,773,1031
RELL2_CCDS4265.1_ex0_5:141017920-141017943:+_5-1,RELL2,1002,994,964,816
RELL2_CCDS4265.1_ex3_5:141019070-141019093:+_5-2,RELL2,489,685,698,672
RELL2_CCDS4265.1_ex3_5:141019136-141019159:-_5-3,RELL2,441,453,425,324
RELL2_CCDS4265.1_ex3_5:141019167-141019190:+_5-4,RELL2,567,962,703,1086
RELL2_CCDS4265.1_ex4_5:141019496-141019519:+_5-5,RELL2,229,489,208,237
REN_CCDS30981.1_ex5_1:204128604-204128627:-_5-1,REN,511,591,612,635
REN_CCDS30981.1_ex6_1:204129724-204129747:-_5-2,REN,574,386,658,646
REN_CCDS30981.1_ex6_1:204129750-204129773:+_5-3,REN,678,824,426,906
REN_CCDS30981.1_ex6_1:204129787-204129810:+_5-4,REN,298,232,173,217
REN_CCDS30981.1_ex8_1:204131142-204131165:-_5-5,REN,270,490,410,216
RENBP_CCDS14738.2_ex6_X:153208996-153209019:-_5-1,RENBP,349,573,396,775
RENBP_CCDS14738.2_ex7_X:153209382-153209405:+_5-2,RENBP,404,729,743,276
RENBP_CCDS14738.2_ex7_X:153209416-153209439:-_5-3,RENBP,738,951,1151,1207
RENBP_CCDS14738.2_ex8_X:153209577-153209600:-_5-4,RENBP,828,1131,1175,1322
RENBP_CCDS14738.2_ex9_X:153209767-153209790:-_5-5,RENBP,537,715,652,466
REP15_CCDS31762.1_ex0_12:27849608-27849631:-_5-1,REP15,55,99,69,100
REP15_CCDS31762.1_ex0_12:27849642-27849665:-_5-2,REP15,383,213,335,304
REP15_CCDS31762.1_ex0_12:27849755-27849778:-_5-3,REP15,448,678,311,663
REP15_CCDS31762.1_ex0_12:27849849-27849872:-_5-4,REP15,187,161,119,188
REP15_CCDS31762.1_ex0_12:27849944-27849967:+_5-5,REP15,5,4,0,0
REPIN1_CCDS43677.1_ex0_7:150068759-150068782:-_5-1,REPIN1,409,553,423,805
REPIN1_CCDS43677.1_ex0_7:150068850-150068873:-_5-2,REPIN1,698,1252,995,903
REPIN1_CCDS43677.1_ex0_7:150068914-150068937:+_5-3,REPIN1,664,653,762,1139
REPIN1_CCDS43677.1_ex0_7:150069045-150069068:-_5-4,REPIN1,489,609,396,558
REPIN1_CCDS43677.1_ex0_7:150069075-150069098:-_5-5,REPIN1,400,524,697,289
REPS2_CCDS14180.2_ex1_X:17024435-17024458:-_5-1,REPS2,535,845,264,600
REPS2_CCDS14180.2_ex4_X:17047680-17047703:+_5-2,REPS2,390,902,813,627
REPS2_CCDS14180.2_ex4_X:17047709-17047732:+_5-3,REPS2,705,844,809,1113
REPS2_CCDS14180.2_ex4_X:17047736-17047759:-_5-4,REPS2,219,150,233,288
REPS2_CCDS14180.2_ex5_X:17065503-17065526:+_5-5,REPS2,558,923,728,484
RERE_CCDS41243.1_ex5_1:8421237-8421260:-_5-1,RERE,887,1185,1388,868
RERE_CCDS41243.1_ex5_1:8421393-8421416:+_5-2,RERE,952,1387,1326,907
RERE_CCDS41243.1_ex5_1:8421476-8421499:-_5-3,RERE,470,721,645,586
RERE_CCDS41243.1_ex6_1:8421860-8421883:-_5-4,RERE,559,795,426,453
RERE_CCDS41243.1_ex6_1:8421890-8421913:+_5-5,RERE,51,64,10,0
RERG_CCDS53753.1_ex0_12:15262332-15262355:+_5-1,RERG,59,123,135,14
RERG_CCDS53753.1_ex0_12:15262374-15262397:-_5-2,RERG,432,486,348,462
RERG_CCDS53753.1_ex0_12:15262407-15262430:-_5-3,RERG,322,711,387,463
RERG_CCDS53753.1_ex0_12:15262428-15262451:-_5-4,RERG,137,176,192,314
RERG_CCDS53753.1_ex1_12:15264300-15264323:-_5-5,RERG,173,44,165,279
RET_CCDS53525.1_ex1_10:43596047-43596070:+_5-1,RET,623,1236,992,684
RET_CCDS53525.1_ex2_10:43597973-43597996:-_5-2,RET,753,919,754,632
RET_CCDS53525.1_ex3_10:43600548-43600571:-_5-3,RET,651,959,632,655
RET_CCDS53525.1_ex4_10:43601836-43601859:-_5-4,RET,1,12,0,3
RET_CCDS53525.1_ex6_10:43606824-43606847:+_5-5,RET,679,737,1163,665
RETNLB_CCDS2953.1_ex1_3:108475346-108475369:+_5-1,RETNLB,561,582,331,538
RETNLB_CCDS2953.1_ex1_3:108475360-108475383:+_5-2,RETNLB,611,569,1077,775
RETNLB_CCDS2953.1_ex1_3:108475377-108475400:-_5-3,RETNLB,274,429,547,234
RETNLB_CCDS2953.1_ex1_3:108475404-108475427:+_5-4,RETNLB,206,338,186,157
RETNLB_CCDS2953.1_ex2_3:108475924-108475947:+_5-5,RETNLB,7,8,0,6
RETSAT_CCDS1972.1_ex6_2:85576621-85576644:-_5-1,RETSAT,288,90,222,330
RETSAT_CCDS1972.1_ex7_2:85577148-85577171:+_5-2,RETSAT,284,443,528,274
RETSAT_CCDS1972.1_ex7_2:85577297-85577320:+_5-3,RETSAT,547,803,702,476
RETSAT_CCDS1972.1_ex8_2:85577995-85578018:+_5-4,RETSAT,610,901,662,1115
RETSAT_CCDS1972.1_ex8_2:85578114-85578137:-_5-5,RETSAT,216,249,176,106
REV3L_CCDS5091.2_ex19_6:111695601-111695624:+_5-1,REV3L,486,810,759,550
REV3L_CCDS5091.2_ex19_6:111696709-111696732:-_5-2,REV3L,235,396,157,106
REV3L_CCDS5091.2_ex19_6:111696909-111696932:-_5-3,REV3L,61,42,47,6
REV3L_CCDS5091.2_ex19_6:111697056-111697079:+_5-4,REV3L,69,21,83,11
REV3L_CCDS5091.2_ex23_6:111709075-111709098:-_5-5,REV3L,437,520,605,482
REXO2_CCDS8371.1_ex0_11:114310362-114310385:+_5-1,REXO2,794,969,1131,1196
REXO2_CCDS8371.1_ex1_11:114311403-114311426:-_5-2,REXO2,135,440,509,273
REXO2_CCDS8371.1_ex2_11:114314633-114314656:+_5-3,REXO2,339,435,289,313
REXO2_CCDS8371.1_ex3_11:114315255-114315278:+_5-4,REXO2,256,544,283,132
REXO2_CCDS8371.1_ex3_11:114315329-114315352:-_5-5,REXO2,460,516,564,456
RFC3_CCDS45025.1_ex1_13:34395286-34395309:-_5-1,RFC3,267,9,11,4
RFC3_CCDS45025.1_ex3_13:34399911-34399934:+_5-2,RFC3,441,237,126,225
RFC3_CCDS45025.1_ex4_13:34404097-34404120:-_5-3,RFC3,262,15,23,0
RFC3_CCDS45025.1_ex5_13:34404860-34404883:-_5-4,RFC3,84,0,0,4
RFC3_CCDS45025.1_ex5_13:34404893-34404916:+_5-5,RFC3,262,104,79,75
RFC5_CCDS41843.2_ex2_12:118457472-118457495:+_5-1,RFC5,676,40,33,0
RFC5_CCDS41843.2_ex2_12:118457520-118457543:-_5-2,RFC5,246,0,7,5
RFC5_CCDS41843.2_ex3_12:118458710-118458733:+_5-3,RFC5,566,59,67,99
RFC5_CCDS41843.2_ex3_12:118458756-118458779:+_5-4,RFC5,340,271,147,102
RFC5_CCDS41843.2_ex5_12:118462724-118462747:-_5-5,RFC5,399,0,0,15
RFESD_CCDS4075.1_ex0_5:94989866-94989889:+_5-1,RFESD,70,60,52,24
RFESD_CCDS4075.1_ex0_5:94989885-94989908:+_5-2,RFESD,118,113,158,159
RFESD_CCDS4075.1_ex2_5:94991745-94991768:-_5-3,RFESD,339,350,339,307
RFESD_CCDS4075.1_ex2_5:94991762-94991785:+_5-4,RFESD,524,398,507,660
RFESD_CCDS4075.1_ex2_5:94991779-94991802:-_5-5,RFESD,33,26,0,20
RFFL_CCDS11286.1_ex4_17:33348616-33348639:+_5-1,RFFL,277,500,402,462
RFFL_CCDS11286.1_ex4_17:33348694-33348717:+_5-2,RFFL,495,373,438,417
RFFL_CCDS11286.1_ex4_17:33348743-33348766:-_5-3,RFFL,275,254,271,606
RFFL_CCDS11286.1_ex5_17:33353395-33353418:-_5-4,RFFL,391,443,430,593
RFFL_CCDS11286.1_ex5_17:33353473-33353496:-_5-5,RFFL,433,504,580,743
RFK_CCDS35044.2_ex1_9:79003514-79003537:-_5-1,RFK,58,37,27,21
RFK_CCDS35044.2_ex1_9:79003541-79003564:-_5-2,RFK,47,68,115,11
RFK_CCDS35044.2_ex2_9:79007380-79007403:-_5-3,RFK,233,158,266,123
RFK_CCDS35044.2_ex2_9:79007400-79007423:-_5-4,RFK,417,427,662,371
RFK_CCDS35044.2_ex2_9:79007421-79007444:-_5-5,RFK,5,0,0,0
RFNG_CCDS32773.1_ex3_17:80007855-80007878:+_5-1,RFNG,367,527,487,597
RFNG_CCDS32773.1_ex4_17:80008292-80008315:+_5-2,RFNG,638,496,601,816
RFNG_CCDS32773.1_ex5_17:80008543-80008566:-_5-3,RFNG,245,223,114,200
RFNG_CCDS32773.1_ex5_17:80008592-80008615:-_5-4,RFNG,821,766,654,499
RFNG_CCDS32773.1_ex7_17:80009426-80009449:-_5-5,RFNG,205,123,136,138
RFPL1_CCDS13857.2_ex0_22:29834900-29834923:-_4-1,RFPL1,216,168,200,160
RFPL1_CCDS13857.2_ex0_22:29834934-29834957:-_4-2,RFPL1,685,920,809,700
RFPL1_CCDS13857.2_ex0_22:29834991-29835014:-_4-3,RFPL1,904,694,679,870
RFPL1_CCDS13857.2_ex0_22:29835137-29835160:+_4-4,RFPL1,232,380,381,170
RFPL2_CCDS43009.2_ex0_22:32587324-32587347:-_7-1,RFPL2,250,142,114,94
RFPL2_CCDS43009.2_ex1_22:32588936-32588959:+_7-2,RFPL2,473,299,303,176
RFPL2_CCDS43009.2_ex1_22:32588967-32588990:-_7-3,RFPL2,325,484,217,608
RFPL2_CCDS43009.2_ex1_22:32588994-32589017:+_7-4,RFPL2,225,160,109,107
RFPL2_CCDS43009.2_ex2_22:32590410-32590433:-_7-6,RFPL2,33,9,0,94
RFPL2_CCDS43009.2_ex3_22:32598338-32598361:+_7-7,RFPL2,368,736,678,379
RFPL3_CCDS13904.1_ex0_22:32754243-32754266:+_4-1,RFPL3,546,904,995,363
RFPL3_CCDS13904.1_ex0_22:32754296-32754319:+_4-2,RFPL3,557,598,685,632
RFPL3_CCDS13904.1_ex0_22:32754329-32754352:+_4-3,RFPL3,527,789,641,720
RFPL3_CCDS13904.1_ex0_22:32754414-32754437:+_4-4,RFPL3,324,117,62,55
RFPL4AL1_CCDS59425.1_ex1_19:56283976-56283999:-_1-1,RFPL4AL1,522,617,451,601
RFT1_CCDS2869.1_ex6_3:53145909-53145932:-_5-1,RFT1,11,0,0,0
RFT1_CCDS2869.1_ex9_3:53156451-53156474:-_5-2,RFT1,825,112,257,37
RFT1_CCDS2869.1_ex9_3:53156492-53156515:+_5-3,RFT1,253,209,248,304
