gRNA,Gene,Plasmid,Rep1,Rep2,Rep3
ZNF26_20529,ZNF26,444,572,482,541
ZNF26_20530,ZNF26,439,559,547,570
ZNF26_20531,ZNF26,541,659,547,357
ZNF26_20532,ZNF26,461,593,355,348
ZNF263_27089,ZNF263,802,862,745,702
ZNF263_27090,ZNF263,374,385,650,514
ZNF263_27091,ZNF263,529,689,587,583
ZNF263_27092,ZNF263,423,659,514,364
ZNF264_24789,ZNF264,290,324,517,689
ZNF264_24790,ZNF264,608,676,956,710
ZNF264_24791,ZNF264,739,787,781,1082
ZNF264_24792,ZNF264,198,264,258,155
ZNF266_29147,ZNF266,215,285,234,289
ZNF266_29148,ZNF266,593,669,617,579
ZNF266_29149,ZNF266,279,202,199,421
ZNF266_29150,ZNF266,610,803,403,548
ZNF267_27701,ZNF267,837,650,841,489
ZNF267_27702,ZNF267,207,324,328,217
ZNF267_27703,ZNF267,279,712,570,283
ZNF267_27704,ZNF267,135,92,70,164
ZNF268_29187,ZNF268,434,238,176,320
ZNF268_29188,ZNF268,862,996,876,1009
ZNF268_29189,ZNF268,1258,1811,1878,1651
ZNF268_29190,ZNF268,783,1147,974,973
ZNF273_29179,ZNF273,150,300,218,261
ZNF273_29180,ZNF273,299,452,631,284
ZNF273_29181,ZNF273,193,398,266,265
ZNF273_29182,ZNF273,451,644,492,688
ZNF280A_59657,ZNF280A,685,750,883,464
ZNF280A_59658,ZNF280A,379,509,404,459
ZNF280A_59659,ZNF280A,661,723,931,820
ZNF280A_59660,ZNF280A,346,484,531,462
ZNF281_33059,ZNF281,161,120,178,144
ZNF281_33060,ZNF281,339,399,615,514
ZNF281_33061,ZNF281,192,112,300,192
ZNF281_33062,ZNF281,136,46,185,50
ZNF282_21897,ZNF282,150,261,133,150
ZNF282_21898,ZNF282,213,288,159,271
ZNF282_21899,ZNF282,183,124,196,244
ZNF282_21900,ZNF282,0,0,0,0
ZNF286B_74880,ZNF286B,549,766,644,717
ZNF286B_74881,ZNF286B,404,358,388,662
ZNF286B_74882,ZNF286B,621,557,497,647
ZNF286B_74883,ZNF286B,580,531,730,433
ZNF292_31535,ZNF292,302,249,330,218
ZNF292_31536,ZNF292,985,904,798,822
ZNF292_31537,ZNF292,724,906,981,618
ZNF292_31538,ZNF292,601,898,639,821
ZNF300_56073,ZNF300,737,1006,700,676
ZNF300_56074,ZNF300,887,1038,957,986
ZNF300_56075,ZNF300,399,384,396,465
ZNF300_56076,ZNF300,387,385,360,364
ZNF302_43687,ZNF302,564,673,573,776
ZNF302_43688,ZNF302,269,334,239,401
ZNF302_43689,ZNF302,781,624,912,512
ZNF302_43690,ZNF302,558,1084,1241,886
ZNF304_45375,ZNF304,177,285,194,191
ZNF304_45376,ZNF304,189,313,197,201
ZNF304_45377,ZNF304,312,289,648,341
ZNF304_45378,ZNF304,81,195,32,47
ZNF311_67153,ZNF311,358,407,341,259
ZNF311_67154,ZNF311,321,249,400,488
ZNF311_67155,ZNF311,401,337,500,318
ZNF311_67156,ZNF311,166,262,239,159
ZNF317_46239,ZNF317,549,670,685,775
ZNF317_46240,ZNF317,337,151,430,293
ZNF317_46241,ZNF317,491,591,518,422
ZNF317_46242,ZNF317,217,369,278,246
ZNF319_45863,ZNF319,389,606,785,385
ZNF319_45864,ZNF319,283,421,243,389
ZNF319_45865,ZNF319,135,159,188,127
ZNF319_45866,ZNF319,198,353,403,286
ZNF324_33739,ZNF324,921,904,1233,1390
ZNF324_33740,ZNF324,871,841,583,450
ZNF324_33741,ZNF324,513,425,570,348
ZNF324_33742,ZNF324,627,494,625,1175
ZNF324B_71089,ZNF324B,292,253,536,347
ZNF324B_71090,ZNF324B,187,84,245,239
ZNF324B_71091,ZNF324B,265,155,146,199
ZNF324B_71092,ZNF324B,578,811,723,800
ZNF333_53631,ZNF333,455,481,789,1005
ZNF333_53632,ZNF333,232,254,148,284
ZNF333_53633,ZNF333,256,387,184,540
ZNF333_53634,ZNF333,556,615,550,670
ZNF335_47151,ZNF335,820,484,835,454
ZNF335_47152,ZNF335,845,1176,851,1229
ZNF335_47153,ZNF335,349,320,180,235
ZNF335_47154,ZNF335,597,327,434,384
ZNF33A_20545,ZNF33A,817,879,913,774
ZNF33A_20546,ZNF33A,774,1170,1202,725
ZNF33A_20547,ZNF33A,429,563,788,367
ZNF33A_20548,ZNF33A,556,402,343,353
ZNF34_51359,ZNF34,516,468,603,398
ZNF34_51360,ZNF34,424,353,575,324
ZNF34_51361,ZNF34,800,1032,858,1650
ZNF34_51362,ZNF34,273,479,344,293
ZNF343_49079,ZNF343,718,1202,1056,1191
ZNF343_49080,ZNF343,796,697,877,650
ZNF343_49081,ZNF343,0,0,0,0
ZNF343_49082,ZNF343,399,370,599,675
ZNF350_46803,ZNF350,338,319,708,383
ZNF350_46804,ZNF350,513,741,725,813
ZNF350_46805,ZNF350,4,0,0,0
ZNF350_46806,ZNF350,502,483,465,449
ZNF354A_18857,ZNF354A,347,634,225,551
ZNF354A_18858,ZNF354A,147,162,117,50
ZNF354A_18859,ZNF354A,244,511,629,401
ZNF354A_18860,ZNF354A,260,364,377,448
ZNF354B_57993,ZNF354B,391,471,471,625
ZNF354B_57994,ZNF354B,274,320,256,256
ZNF354B_57995,ZNF354B,194,212,268,288
ZNF354B_57996,ZNF354B,263,222,177,172
ZNF354C_37107,ZNF354C,398,694,655,566
ZNF354C_37108,ZNF354C,224,183,290,287
ZNF354C_37109,ZNF354C,264,307,587,305
ZNF354C_37110,ZNF354C,303,266,290,417
ZNF365_31135,ZNF365,597,812,1042,851
ZNF365_31136,ZNF365,397,462,270,426
ZNF365_31137,ZNF365,396,719,635,494
ZNF365_31138,ZNF365,509,482,649,442
ZNF366_63957,ZNF366,313,206,387,337
ZNF366_63958,ZNF366,268,493,293,397
ZNF366_63959,ZNF366,352,293,376,437
ZNF366_63960,ZNF366,319,419,227,262
ZNF367_64361,ZNF367,473,619,286,492
ZNF367_64362,ZNF367,519,744,603,454
ZNF367_64363,ZNF367,437,533,526,661
ZNF367_64364,ZNF367,408,265,544,359
ZNF37A_20557,ZNF37A,618,949,902,876
ZNF37A_20558,ZNF37A,355,539,382,586
ZNF37A_20559,ZNF37A,333,481,619,480
ZNF37A_20560,ZNF37A,6,0,0,0
ZNF384_64253,ZNF384,482,306,378,309
ZNF384_64254,ZNF384,685,577,454,744
ZNF384_64255,ZNF384,376,386,501,294
ZNF384_64256,ZNF384,576,596,652,492
ZNF385A_34167,ZNF385A,723,543,847,942
ZNF385A_34168,ZNF385A,449,881,833,707
ZNF385A_34169,ZNF385A,407,423,228,284
ZNF385A_34170,ZNF385A,386,551,484,363
ZNF385B_62441,ZNF385B,211,168,180,188
ZNF385B_62442,ZNF385B,394,336,702,664
ZNF385B_62443,ZNF385B,185,216,203,303
ZNF385B_62444,ZNF385B,318,444,472,538
ZNF397_53427,ZNF397,262,234,306,290
ZNF397_53428,ZNF397,543,507,488,691
ZNF397_53429,ZNF397,255,324,415,195
ZNF397_53430,ZNF397,2,10,0,0
ZNF407_42851,ZNF407,277,39,71,100
ZNF407_42852,ZNF407,324,86,99,110
ZNF407_42853,ZNF407,159,11,18,31
ZNF407_42854,ZNF407,291,138,45,84
ZNF408_49967,ZNF408,238,133,316,243
ZNF408_49968,ZNF408,220,436,251,260
ZNF408_49969,ZNF408,169,334,238,121
ZNF408_49970,ZNF408,205,140,99,283
ZNF414_53503,ZNF414,1035,1105,1576,1603
ZNF414_53504,ZNF414,511,573,681,779
ZNF414_53505,ZNF414,492,629,704,452
ZNF414_53506,ZNF414,768,1014,810,891
ZNF415_43371,ZNF415,491,485,564,378
ZNF415_43372,ZNF415,383,315,461,294
ZNF415_43373,ZNF415,361,349,593,370
ZNF415_43374,ZNF415,266,282,130,308
ZNF416_42947,ZNF416,332,359,502,510
ZNF416_42948,ZNF416,363,488,599,535
ZNF416_42949,ZNF416,296,429,406,395
ZNF416_42950,ZNF416,178,230,341,109
ZNF418_61821,ZNF418,631,1128,796,673
ZNF418_61822,ZNF418,204,219,167,167
ZNF418_61823,ZNF418,377,480,332,367
ZNF418_61824,ZNF418,129,110,118,97
ZNF420_61897,ZNF420,369,285,583,270
ZNF420_61898,ZNF420,167,175,183,216
ZNF420_61899,ZNF420,110,58,126,255
ZNF420_61900,ZNF420,507,697,436,530
ZNF423_31695,ZNF423,507,571,575,480
ZNF423_31696,ZNF423,604,816,652,452
ZNF423_31697,ZNF423,447,874,984,783
ZNF423_31698,ZNF423,464,611,758,652
ZNF425_62961,ZNF425,288,195,144,264
ZNF425_62962,ZNF425,328,173,193,133
ZNF425_62963,ZNF425,311,366,406,274
ZNF425_62964,ZNF425,304,276,262,441
ZNF426_48907,ZNF426,221,103,139,291
ZNF426_48908,ZNF426,214,176,226,96
ZNF426_48909,ZNF426,176,383,179,471
ZNF426_48910,ZNF426,239,217,316,183
ZNF432_25545,ZNF432,167,178,108,284
ZNF432_25546,ZNF432,431,509,236,395
ZNF432_25547,ZNF432,784,916,1054,896
ZNF432_25548,ZNF432,329,387,714,461
ZNF44_39351,ZNF44,494,712,655,853
ZNF44_39352,ZNF44,461,356,537,523
ZNF44_39353,ZNF44,348,322,361,485
ZNF44_39354,ZNF44,365,299,284,322
ZNF441_59017,ZNF441,772,520,780,627
ZNF441_59018,ZNF441,855,1006,1515,1176
ZNF441_59019,ZNF441,472,462,397,494
ZNF441_59020,ZNF441,364,453,385,380
ZNF443_27417,ZNF443,283,485,563,278
ZNF443_27418,ZNF443,376,454,371,279
ZNF443_27419,ZNF443,253,142,305,200
ZNF443_27420,ZNF443,329,682,718,384
ZNF446_42963,ZNF446,230,283,165,237
ZNF446_42964,ZNF446,171,223,261,369
ZNF446_42965,ZNF446,346,475,290,364
ZNF446_42966,ZNF446,147,186,218,216
ZNF451_34407,ZNF451,469,648,922,546
ZNF451_34408,ZNF451,192,228,285,183
ZNF451_34409,ZNF451,364,546,467,584
ZNF451_34410,ZNF451,268,439,321,406
ZNF461_56173,ZNF461,727,808,815,655
ZNF461_56174,ZNF461,508,464,329,286
ZNF461_56175,ZNF461,462,754,714,275
ZNF461_56176,ZNF461,373,428,434,672
ZNF462_46603,ZNF462,93,73,163,52
ZNF462_46604,ZNF462,439,739,600,761
ZNF462_46605,ZNF462,292,430,411,375
ZNF462_46606,ZNF462,242,339,123,405
ZNF468_55415,ZNF468,287,327,333,248
ZNF468_55416,ZNF468,191,499,128,274
ZNF468_55417,ZNF468,186,296,199,169
ZNF468_55418,ZNF468,446,483,461,646
ZNF470_71081,ZNF470,319,390,240,299
ZNF470_71082,ZNF470,560,390,760,621
ZNF470_71083,ZNF470,256,287,380,100
ZNF470_71084,ZNF470,353,406,343,304
ZNF471_45887,ZNF471,263,448,307,224
ZNF471_45888,ZNF471,212,291,245,304
ZNF471_45889,ZNF471,692,659,424,711
ZNF471_45890,ZNF471,217,168,226,230
ZNF473_33991,ZNF473,635,700,813,466
ZNF473_33992,ZNF473,546,532,524,583
ZNF473_33993,ZNF473,529,580,536,653
ZNF473_33994,ZNF473,527,742,742,1017
ZNF474_60197,ZNF474,725,833,919,747
ZNF474_60198,ZNF474,548,815,539,915
ZNF474_60199,ZNF474,169,175,258,150
ZNF474_60200,ZNF474,208,296,191,141
ZNF483_63157,ZNF483,661,854,812,827
ZNF483_63158,ZNF483,281,358,504,487
ZNF483_63159,ZNF483,422,566,280,536
ZNF483_63160,ZNF483,618,1046,670,643
ZNF484_52463,ZNF484,524,499,584,596
ZNF484_52464,ZNF484,876,1103,1473,1126
ZNF484_52465,ZNF484,484,520,441,503
ZNF484_52466,ZNF484,151,213,481,211
ZNF485_65649,ZNF485,1044,1115,1033,750
ZNF485_65650,ZNF485,620,591,694,711
ZNF485_65651,ZNF485,439,485,330,477
ZNF485_65652,ZNF485,346,410,514,712
ZNF486_55575,ZNF486,280,418,383,492
ZNF486_55576,ZNF486,688,985,792,1146
ZNF486_55577,ZNF486,356,427,324,193
ZNF486_55578,ZNF486,636,640,1076,591
ZNF488_58069,ZNF488,450,562,457,637
ZNF488_58070,ZNF488,306,412,388,324
ZNF488_58071,ZNF488,355,356,341,622
ZNF488_58072,ZNF488,141,152,189,174
ZNF490_45563,ZNF490,186,275,29,167
ZNF490_45564,ZNF490,278,555,396,317
ZNF490_45565,ZNF490,439,402,463,447
ZNF490_45566,ZNF490,193,130,179,126
ZNF491_59021,ZNF491,660,821,993,526
ZNF491_59022,ZNF491,821,748,697,352
ZNF491_59023,ZNF491,982,981,1133,1267
ZNF491_59024,ZNF491,696,1004,781,826
ZNF503_54283,ZNF503,663,401,783,389
ZNF503_54284,ZNF503,411,419,404,557
ZNF503_54285,ZNF503,478,524,502,519
ZNF503_54286,ZNF503,377,614,531,216
ZNF510_31051,ZNF510,605,845,622,896
ZNF510_31052,ZNF510,247,171,52,184
ZNF510_31053,ZNF510,284,402,700,331
ZNF510_31054,ZNF510,465,181,353,415
ZNF512_53635,ZNF512,151,135,95,220
ZNF512_53636,ZNF512,656,785,595,651
ZNF512_53637,ZNF512,562,594,466,455
ZNF512_53638,ZNF512,296,425,323,191
ZNF512B_45559,ZNF512B,338,466,574,398
ZNF512B_45560,ZNF512B,117,194,375,80
ZNF512B_45561,ZNF512B,231,283,215,285
ZNF512B_45562,ZNF512B,236,266,254,279
ZNF513_59829,ZNF513,713,786,1041,908
ZNF513_59830,ZNF513,812,1002,941,1084
ZNF513_59831,ZNF513,607,660,763,556
ZNF513_59832,ZNF513,914,1777,1728,1243
ZNF514_54335,ZNF514,748,662,792,494
ZNF514_54336,ZNF514,554,614,486,680
ZNF514_54337,ZNF514,769,576,643,792
ZNF514_54338,ZNF514,649,382,720,481
ZNF519_63553,ZNF519,217,314,187,270
ZNF519_63554,ZNF519,191,357,213,557
ZNF519_63555,ZNF519,236,563,296,311
ZNF519_63556,ZNF519,178,72,107,50
ZNF524_61865,ZNF524,659,935,1080,759
ZNF524_61866,ZNF524,424,282,462,233
ZNF524_61867,ZNF524,615,882,1103,847
ZNF524_61868,ZNF524,503,603,552,258
ZNF526_57645,ZNF526,239,160,225,499
ZNF526_57646,ZNF526,191,122,207,142
ZNF526_57647,ZNF526,334,521,439,282
ZNF526_57648,ZNF526,191,330,189,124
ZNF527_53695,ZNF527,273,214,184,164
ZNF527_53696,ZNF527,171,204,197,220
ZNF527_53697,ZNF527,205,412,363,151
ZNF527_53698,ZNF527,147,207,107,223
ZNF529_46303,ZNF529,552,730,935,721
ZNF529_46304,ZNF529,800,811,1014,564
ZNF529_46305,ZNF529,352,496,550,387
ZNF529_46306,ZNF529,505,648,866,556
ZNF530_69945,ZNF530,427,461,899,360
ZNF530_69946,ZNF530,233,207,248,324
ZNF530_69947,ZNF530,481,733,609,403
ZNF530_69948,ZNF530,298,268,268,284
ZNF532_41919,ZNF532,834,913,975,995
ZNF532_41920,ZNF532,693,669,522,549
ZNF532_41921,ZNF532,635,798,557,738
ZNF532_41922,ZNF532,614,676,420,489
ZNF540_63669,ZNF540,212,253,116,142
ZNF540_63670,ZNF540,373,563,358,428
ZNF540_63671,ZNF540,293,378,310,489
ZNF540_63672,ZNF540,205,123,133,180
ZNF544_35975,ZNF544,693,762,946,783
ZNF544_35976,ZNF544,626,500,757,696
ZNF544_35977,ZNF544,443,684,790,614
ZNF544_35978,ZNF544,721,1054,681,709
ZNF546_68913,ZNF546,279,383,182,225
ZNF546_68914,ZNF546,205,178,245,240
ZNF546_68915,ZNF546,222,304,236,325
ZNF546_68916,ZNF546,288,569,568,423
ZNF547_67725,ZNF547,1342,1596,1192,1115
ZNF547_67726,ZNF547,812,892,661,867
ZNF547_67727,ZNF547,843,693,844,1002
ZNF547_67728,ZNF547,591,501,549,385
ZNF551_55363,ZNF551,716,927,999,1194
ZNF551_55364,ZNF551,883,1071,1279,1000
ZNF551_55365,ZNF551,509,362,345,369
ZNF551_55366,ZNF551,241,204,214,156
ZNF552_50039,ZNF552,553,674,662,602
ZNF552_50040,ZNF552,257,510,399,323
ZNF552_50041,ZNF552,201,183,297,170
ZNF552_50042,ZNF552,231,112,129,218
ZNF559_53747,ZNF559,794,741,1084,793
ZNF559_53748,ZNF559,367,192,270,149
ZNF559_53749,ZNF559,357,319,509,228
ZNF559_53750,ZNF559,278,581,307,356
ZNF560_61849,ZNF560,552,628,580,602
ZNF560_61850,ZNF560,724,861,694,801
ZNF560_61851,ZNF560,356,362,411,407
ZNF560_61852,ZNF560,327,374,173,484
ZNF563_61873,ZNF563,505,614,528,433
ZNF563_61874,ZNF563,295,596,336,457
ZNF563_61875,ZNF563,215,153,137,130
ZNF563_61876,ZNF563,267,147,321,169
ZNF565_61901,ZNF565,225,189,180,121
ZNF565_61902,ZNF565,122,253,106,209
ZNF565_61903,ZNF565,235,278,384,276
ZNF565_61904,ZNF565,164,235,175,77
ZNF566_54495,ZNF566,151,85,237,238
ZNF566_54496,ZNF566,354,432,378,396
ZNF566_54497,ZNF566,143,303,91,73
ZNF566_54498,ZNF566,190,254,155,92
ZNF567_63629,ZNF567,554,767,773,650
ZNF567_63630,ZNF567,186,84,170,136
ZNF567_63631,ZNF567,257,289,461,438
ZNF567_63632,ZNF567,401,462,481,540
ZNF57_59093,ZNF57,650,808,537,446
ZNF57_59094,ZNF57,695,1077,1009,856
ZNF57_59095,ZNF57,634,946,600,750
ZNF57_59096,ZNF57,547,759,440,367
ZNF571_38323,ZNF571,193,285,480,265
ZNF571_38324,ZNF571,129,311,199,184
ZNF571_38325,ZNF571,239,384,244,246
ZNF571_38326,ZNF571,154,135,433,135
ZNF572_60469,ZNF572,130,19,63,70
ZNF572_60470,ZNF572,171,152,163,116
ZNF572_60471,ZNF572,185,212,166,148
ZNF572_60472,ZNF572,279,212,173,32
ZNF573_59073,ZNF573,286,237,229,163
ZNF573_59074,ZNF573,281,345,558,394
ZNF573_59075,ZNF573,503,501,344,536
ZNF573_59076,ZNF573,243,188,225,224
ZNF575_67761,ZNF575,186,263,335,301
ZNF575_67762,ZNF575,222,136,159,105
ZNF575_67763,ZNF575,102,80,108,37
ZNF575_67764,ZNF575,354,257,404,345
ZNF576_49087,ZNF576,202,227,159,70
ZNF576_49088,ZNF576,571,971,977,635
ZNF576_49089,ZNF576,712,572,608,683
ZNF576_49090,ZNF576,234,312,224,411
ZNF578_61805,ZNF578,464,412,189,487
ZNF578_61806,ZNF578,794,747,700,647
ZNF578_61807,ZNF578,335,542,541,271
ZNF578_61808,ZNF578,540,889,1040,906
ZNF579_63605,ZNF579,995,1678,1637,1031
ZNF579_63606,ZNF579,921,1035,1138,869
ZNF579_63607,ZNF579,622,789,716,817
ZNF579_63608,ZNF579,570,719,651,697
ZNF580_37991,ZNF580,544,587,744,1023
ZNF580_37992,ZNF580,107,152,126,108
ZNF580_37993,ZNF580,274,127,268,211
ZNF580_37994,ZNF580,209,190,79,207
ZNF583_61913,ZNF583,733,861,928,774
ZNF583_61914,ZNF583,813,1169,904,924
ZNF583_61915,ZNF583,760,782,737,848
ZNF583_61916,ZNF583,476,612,983,558
ZNF585B_56177,ZNF585B,947,923,766,805
ZNF585B_56178,ZNF585B,663,646,1037,654
ZNF585B_56179,ZNF585B,412,414,470,311
ZNF585B_56180,ZNF585B,920,1160,1067,995
ZNF586_40619,ZNF586,503,633,456,474
ZNF586_40620,ZNF586,408,468,258,568
ZNF586_40621,ZNF586,218,237,246,333
ZNF586_40622,ZNF586,417,425,843,728
ZNF587B_75732,ZNF587B,631,779,631,457
ZNF587B_75733,ZNF587B,476,426,374,416
ZNF587B_75734,ZNF587B,113,84,61,103
ZNF587B_75735,ZNF587B,344,366,233,204
ZNF592_25449,ZNF592,320,332,330,259
ZNF592_25450,ZNF592,179,278,359,128
ZNF592_25451,ZNF592,353,118,193,235
ZNF592_25452,ZNF592,223,178,238,268
ZNF596_64061,ZNF596,279,474,401,395
ZNF596_64062,ZNF596,224,537,606,254
ZNF596_64063,ZNF596,216,254,165,227
ZNF596_64064,ZNF596,160,179,133,247
ZNF597_61589,ZNF597,399,479,482,423
ZNF597_61590,ZNF597,115,160,46,66
ZNF597_61591,ZNF597,163,87,19,127
ZNF597_61592,ZNF597,224,428,145,284
ZNF599_61945,ZNF599,798,873,1012,831
ZNF599_61946,ZNF599,548,468,616,578
ZNF599_61947,ZNF599,790,968,663,580
ZNF599_61948,ZNF599,333,700,348,433
ZNF605_75724,ZNF605,495,484,451,744
ZNF605_75725,ZNF605,475,572,720,437
ZNF605_75726,ZNF605,270,565,254,386
ZNF605_75727,ZNF605,180,333,238,156
ZNF606_50687,ZNF606,328,500,600,140
ZNF606_50688,ZNF606,160,299,177,210
ZNF606_50689,ZNF606,663,832,1138,1031
ZNF606_50690,ZNF606,277,581,595,267
ZNF607_54171,ZNF607,310,195,611,286
ZNF607_54172,ZNF607,406,490,296,392
ZNF607_54173,ZNF607,258,273,118,132
ZNF607_54174,ZNF607,269,290,361,725
ZNF608_45667,ZNF608,277,306,308,133
ZNF608_45668,ZNF608,326,549,624,371
ZNF608_45669,ZNF608,126,203,94,73
ZNF608_45670,ZNF608,247,337,133,262
ZNF609_31607,ZNF609,412,789,572,714
ZNF609_31608,ZNF609,371,287,501,355
ZNF609_31609,ZNF609,221,303,345,315
ZNF609_31610,ZNF609,614,722,474,432
ZNF611_51979,ZNF611,784,1092,1099,1100
ZNF611_51980,ZNF611,248,372,364,326
ZNF611_51981,ZNF611,276,252,169,402
ZNF611_51982,ZNF611,198,129,186,209
ZNF614_50703,ZNF614,334,476,415,299
ZNF614_50704,ZNF614,365,325,256,404
ZNF614_50705,ZNF614,174,320,536,272
ZNF614_50706,ZNF614,577,778,484,433
ZNF620_66325,ZNF620,554,733,734,752
ZNF620_66326,ZNF620,391,444,592,437
ZNF620_66327,ZNF620,492,466,363,658
ZNF620_66328,ZNF620,448,466,473,313
ZNF622_55479,ZNF622,589,263,536,265
ZNF622_55480,ZNF622,928,1331,1280,1007
ZNF622_55481,ZNF622,784,701,416,503
ZNF622_55482,ZNF622,553,388,881,434
ZNF624_45803,ZNF624,260,128,164,253
ZNF624_45804,ZNF624,137,167,180,107
ZNF624_45805,ZNF624,293,151,411,181
ZNF624_45806,ZNF624,218,219,71,207
ZNF628_55219,ZNF628,189,284,270,121
ZNF628_55220,ZNF628,702,894,732,651
ZNF628_55221,ZNF628,756,785,919,634
ZNF628_55222,ZNF628,324,381,355,429
ZNF641_58353,ZNF641,339,314,232,583
ZNF641_58354,ZNF641,383,473,374,464
ZNF641_58355,ZNF641,212,412,273,252
ZNF641_58356,ZNF641,241,258,217,145
ZNF645_63185,ZNF645,577,388,423,554
ZNF645_63186,ZNF645,339,481,348,493
ZNF645_63187,ZNF645,538,1041,1096,687
ZNF645_63188,ZNF645,200,147,220,289
ZNF646_25753,ZNF646,408,381,196,370
ZNF646_25754,ZNF646,235,197,313,316
ZNF646_25755,ZNF646,208,132,158,219
ZNF646_25756,ZNF646,315,281,329,440
ZNF649_48479,ZNF649,258,272,126,217
ZNF649_48480,ZNF649,538,760,865,794
ZNF649_48481,ZNF649,233,138,346,331
ZNF649_48482,ZNF649,265,233,365,411
ZNF653_57601,ZNF653,488,687,497,502
ZNF653_57602,ZNF653,566,381,646,359
ZNF653_57603,ZNF653,629,653,1050,889
ZNF653_57604,ZNF653,529,694,466,290
ZNF658_34663,ZNF658,278,340,224,190
ZNF658_34664,ZNF658,536,1117,622,727
ZNF658_34665,ZNF658,211,280,172,210
ZNF658_34666,ZNF658,383,397,634,176
ZNF660_68125,ZNF660,474,594,1094,707
ZNF660_68126,ZNF660,653,607,1039,568
ZNF660_68127,ZNF660,329,408,514,345
ZNF660_68128,ZNF660,547,767,620,580
ZNF664_61309,ZNF664,223,439,138,256
ZNF664_61310,ZNF664,242,347,185,207
ZNF664_61311,ZNF664,320,650,525,373
ZNF664_61312,ZNF664,332,194,730,376
ZNF669_50175,ZNF669,301,425,257,280
ZNF669_50176,ZNF669,524,493,837,730
ZNF669_50177,ZNF669,428,450,512,359
ZNF669_50178,ZNF669,195,183,410,453
ZNF670_56525,ZNF670,254,211,318,365
ZNF670_56526,ZNF670,610,703,925,756
ZNF670_56527,ZNF670,649,614,867,502
ZNF670_56528,ZNF670,0,0,0,0
ZNF672_50287,ZNF672,692,835,900,1191
ZNF672_50288,ZNF672,339,326,453,529
ZNF672_50289,ZNF672,612,996,581,966
ZNF672_50290,ZNF672,234,216,186,196
ZNF674_73646,ZNF674,278,289,354,534
ZNF674_73647,ZNF674,251,289,150,135
ZNF674_73648,ZNF674,265,270,239,172
ZNF674_73649,ZNF674,269,322,406,153
ZNF680_69121,ZNF680,145,208,121,194
ZNF680_69122,ZNF680,821,855,985,934
ZNF680_69123,ZNF680,291,590,246,535
ZNF680_69124,ZNF680,255,496,101,222
ZNF684_59349,ZNF684,735,981,702,1031
ZNF684_59350,ZNF684,581,716,1023,1080
ZNF684_59351,ZNF684,465,366,778,341
ZNF684_59352,ZNF684,383,799,672,429
ZNF688_61605,ZNF688,601,668,795,889
ZNF688_61606,ZNF688,686,969,908,1543
ZNF688_61607,ZNF688,429,201,263,188
ZNF688_61608,ZNF688,556,676,783,685
ZNF689_57497,ZNF689,457,460,358,719
ZNF689_57498,ZNF689,378,329,250,290
ZNF689_57499,ZNF689,287,680,332,297
ZNF689_57500,ZNF689,289,355,516,371
ZNF692_42939,ZNF692,745,1156,1405,1159
ZNF692_42940,ZNF692,695,996,1014,940
ZNF692_42941,ZNF692,536,882,688,555
ZNF692_42942,ZNF692,0,0,0,0
ZNF696_50419,ZNF696,680,1102,839,1092
ZNF696_50420,ZNF696,561,413,507,557
ZNF696_50421,ZNF696,636,602,585,390
ZNF696_50422,ZNF696,661,607,786,733
ZNF699_70357,ZNF699,803,1197,1129,766
ZNF699_70358,ZNF699,782,1310,1447,1236
ZNF699_70359,ZNF699,142,185,106,195
ZNF699_70360,ZNF699,826,600,596,802
ZNF7_20465,ZNF7,744,613,916,803
ZNF7_20466,ZNF7,819,608,367,532
ZNF7_20467,ZNF7,811,677,1008,653
ZNF7_20468,ZNF7,880,1397,1456,1181
ZNF70_20589,ZNF70,222,55,305,141
ZNF70_20590,ZNF70,419,645,483,555
ZNF70_20591,ZNF70,144,138,96,65
ZNF70_20592,ZNF70,390,227,427,546
ZNF700_55547,ZNF700,684,966,733,810
ZNF700_55548,ZNF700,440,570,577,386
ZNF700_55549,ZNF700,448,539,707,346
ZNF700_55550,ZNF700,736,934,591,800
ZNF706_37879,ZNF706,399,277,437,444
ZNF706_37880,ZNF706,571,556,509,528
ZNF706_37881,ZNF706,230,270,168,346
ZNF706_37882,ZNF706,574,427,340,352
ZNF710_70309,ZNF710,133,166,215,120
ZNF710_70310,ZNF710,26,36,31,52
ZNF710_70311,ZNF710,812,561,930,747
ZNF710_70312,ZNF710,917,713,746,718
ZNF711_20461,ZNF711,309,455,435,488
ZNF711_20462,ZNF711,314,363,460,462
ZNF711_20463,ZNF711,249,230,226,261
ZNF711_20464,ZNF711,271,415,384,134
ZNF713_69997,ZNF713,489,926,1005,1081
ZNF713_69998,ZNF713,472,677,561,826
ZNF713_69999,ZNF713,8,1,0,22
ZNF713_70000,ZNF713,163,522,103,197
ZNF716_73077,ZNF716,639,226,318,281
ZNF716_73078,ZNF716,369,358,350,314
ZNF716_73079,ZNF716,195,206,97,224
ZNF716_73080,ZNF716,318,497,595,346
ZNF726_75036,ZNF726,352,350,368,262
ZNF726_75037,ZNF726,596,560,844,575
ZNF726_75038,ZNF726,615,522,923,595
ZNF726_75039,ZNF726,570,951,693,892
ZNF728_71041,ZNF728,226,267,277,283
ZNF728_71042,ZNF728,762,873,585,941
ZNF728_71043,ZNF728,177,138,164,123
ZNF728_71044,ZNF728,9,1,13,1
ZNF729_75596,ZNF729,637,544,403,518
